"IDreserva","IDusuario","IDatraccion","FechaHora","NumPersonas","IDMetodoPago","CreatedAt","UpdatedAt"
1690,88,25,2024-06-21 22:28:09,5,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1691,70,12,2024-06-04 22:28:09,6,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1692,88,29,2024-06-01 22:28:09,5,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1693,40,24,2024-06-10 22:28:09,5,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1694,43,16,2024-06-20 22:28:09,5,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1695,5,17,2024-06-12 22:28:09,7,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1696,73,27,2024-05-29 22:28:09,1,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1697,45,1,2024-06-06 22:28:09,3,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1698,54,8,2024-06-08 22:28:09,2,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1699,10,3,2024-06-20 22:28:09,7,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1700,42,3,2024-06-22 22:28:09,4,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1701,84,13,2024-06-13 22:28:09,9,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1702,68,8,2024-06-20 22:28:09,3,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1703,20,8,2024-06-09 22:28:09,1,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1704,31,14,2024-06-21 22:28:09,6,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1705,59,7,2024-06-19 22:28:09,5,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1706,56,2,2024-06-09 22:28:09,6,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1707,72,23,2024-06-14 22:28:09,8,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1708,78,13,2024-06-06 22:28:09,1,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1709,19,5,2024-06-23 22:28:09,1,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1710,57,1,2024-06-15 22:28:09,8,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1711,24,3,2024-06-03 22:28:09,5,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1712,91,3,2024-06-07 22:28:09,9,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1713,9,17,2024-06-18 22:28:09,8,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1714,18,9,2024-06-02 22:28:09,3,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1715,51,22,2024-06-02 22:28:09,9,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1716,76,18,2024-06-12 22:28:09,6,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1717,9,24,2024-06-15 22:28:09,7,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1718,61,23,2024-06-05 22:28:09,4,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1719,79,10,2024-06-24 22:28:09,5,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1720,55,27,2024-06-11 22:28:09,10,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1721,100,18,2024-06-04 22:28:09,10,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1722,62,31,2024-05-30 22:28:09,7,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1723,85,18,2024-06-19 22:28:09,5,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1724,89,5,2024-06-24 22:28:09,9,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1725,78,32,2024-06-07 22:28:09,1,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1726,74,29,2024-06-18 22:28:09,6,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1727,35,24,2024-06-08 22:28:09,9,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1728,92,24,2024-05-27 22:28:09,8,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1729,89,20,2024-06-13 22:28:09,3,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1730,7,15,2024-06-22 22:28:09,3,3,2024-06-25 22:28:09,2024-06-25 22:28:09
1731,84,4,2024-05-27 22:28:09,7,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1732,94,17,2024-06-03 22:28:09,2,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1733,68,15,2024-06-19 22:28:09,9,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1734,26,10,2024-06-05 22:28:09,6,2,2024-06-25 22:28:09,2024-06-25 22:28:09
1735,93,5,2024-05-27 22:28:09,5,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1736,91,26,2024-06-19 22:28:09,8,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1737,75,3,2024-06-19 22:28:09,8,1,2024-06-25 22:28:09,2024-06-25 22:28:09
1738,63,20,2024-06-23 22:28:10,7,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1739,97,28,2024-06-13 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1740,52,32,2024-06-15 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1741,4,5,2024-06-07 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1742,27,23,2024-06-06 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1743,43,5,2024-06-15 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1744,66,11,2024-06-05 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1745,38,6,2024-06-03 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1746,94,29,2024-06-06 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1747,92,17,2024-06-03 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1748,7,25,2024-06-06 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1749,96,27,2024-06-18 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1750,14,24,2024-06-19 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1751,18,29,2024-05-29 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1752,89,9,2024-06-03 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1753,35,14,2024-06-23 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1754,4,1,2024-05-29 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1755,66,25,2024-06-01 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1756,23,28,2024-06-06 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1757,6,1,2024-05-30 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1758,98,8,2024-06-20 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1759,2,3,2024-06-15 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1760,82,23,2024-06-23 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1761,39,28,2024-06-21 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1762,74,10,2024-06-18 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1763,28,15,2024-06-11 22:28:10,1,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1764,37,25,2024-06-04 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1765,51,24,2024-06-21 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1766,87,4,2024-05-29 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1767,3,14,2024-06-22 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1768,100,26,2024-05-27 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1769,42,30,2024-06-14 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1770,66,13,2024-06-25 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1771,73,28,2024-06-22 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1772,10,21,2024-05-27 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1773,77,13,2024-06-07 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1774,25,16,2024-06-04 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1775,81,14,2024-06-03 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1776,13,32,2024-06-08 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1777,18,6,2024-06-17 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1778,32,4,2024-06-06 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1779,76,1,2024-05-31 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1780,26,17,2024-06-02 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1781,64,7,2024-06-20 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1782,61,24,2024-06-01 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1783,3,21,2024-06-20 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1784,46,25,2024-06-13 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1785,62,11,2024-06-01 22:28:10,1,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1786,92,5,2024-06-25 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1787,72,7,2024-06-01 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1788,32,25,2024-06-02 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1789,80,13,2024-06-06 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1790,10,25,2024-06-11 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1791,27,19,2024-06-22 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1792,65,15,2024-06-18 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1793,48,6,2024-06-14 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1794,20,11,2024-05-27 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1795,20,6,2024-06-17 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1796,24,5,2024-05-28 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1797,20,15,2024-06-06 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1798,5,19,2024-06-04 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1799,46,11,2024-06-18 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1800,71,3,2024-06-17 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1801,37,8,2024-06-25 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1802,39,17,2024-06-15 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1803,47,19,2024-06-10 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1804,37,27,2024-06-24 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1805,22,31,2024-06-24 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1806,67,21,2024-06-18 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1807,47,21,2024-05-31 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1808,88,7,2024-06-14 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1809,59,2,2024-06-11 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1810,2,6,2024-06-03 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1811,65,9,2024-06-13 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1812,37,14,2024-06-23 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1813,31,7,2024-06-21 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1814,61,23,2024-06-02 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1815,67,7,2024-05-27 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1816,59,26,2024-06-20 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1817,96,14,2024-06-17 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1818,24,11,2024-05-27 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1819,55,23,2024-05-28 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1820,32,6,2024-05-29 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1821,99,10,2024-06-09 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1822,3,30,2024-06-10 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1823,36,25,2024-06-02 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1824,77,11,2024-06-13 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1825,41,30,2024-06-11 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1826,35,16,2024-06-14 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1827,41,8,2024-05-27 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1828,48,12,2024-06-15 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1829,57,19,2024-06-21 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1830,95,32,2024-06-25 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1831,10,22,2024-06-25 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1832,59,26,2024-06-16 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1833,95,24,2024-06-01 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1834,25,10,2024-06-04 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1835,33,5,2024-06-06 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1836,54,13,2024-06-17 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1837,18,11,2024-06-21 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1838,42,12,2024-06-11 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1839,51,7,2024-06-10 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1840,36,24,2024-06-08 22:28:10,7,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1841,47,8,2024-06-05 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1842,74,18,2024-06-10 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1843,52,23,2024-05-27 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1844,11,7,2024-06-03 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1845,18,10,2024-05-29 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1846,80,30,2024-06-18 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1847,37,16,2024-06-17 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1848,88,5,2024-06-21 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1849,64,7,2024-06-22 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1850,36,14,2024-06-23 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1851,61,27,2024-06-16 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1852,57,4,2024-05-30 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1853,67,22,2024-06-16 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1854,45,12,2024-06-11 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1855,8,24,2024-06-11 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1856,58,11,2024-05-28 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1857,12,32,2024-06-10 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1858,96,3,2024-06-09 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1859,68,28,2024-06-16 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1860,81,6,2024-06-11 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1861,32,19,2024-05-27 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1862,44,29,2024-06-24 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1863,94,4,2024-06-03 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1864,29,22,2024-06-09 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1865,97,4,2024-06-06 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1866,77,1,2024-06-05 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1867,24,5,2024-06-23 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1868,54,31,2024-06-20 22:28:10,1,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1869,63,28,2024-06-15 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1870,12,15,2024-05-30 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1871,44,9,2024-06-23 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1872,42,7,2024-06-02 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1873,48,29,2024-06-24 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1874,58,30,2024-06-01 22:28:10,4,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1875,28,29,2024-06-04 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1876,79,15,2024-05-31 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1877,55,28,2024-06-08 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1878,65,2,2024-06-15 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1879,33,7,2024-06-25 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1880,77,16,2024-06-24 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1881,41,14,2024-05-31 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1882,7,13,2024-06-02 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1883,20,6,2024-06-19 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1884,23,20,2024-06-16 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1885,56,27,2024-06-10 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1886,6,1,2024-05-31 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1887,53,23,2024-05-30 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1888,36,7,2024-06-25 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1889,49,30,2024-06-20 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1890,51,8,2024-06-05 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1891,33,27,2024-06-19 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1892,15,8,2024-06-05 22:28:10,8,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1893,61,12,2024-05-27 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1894,61,22,2024-06-10 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1895,98,28,2024-06-13 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1896,30,1,2024-06-20 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1897,73,9,2024-06-19 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1898,46,21,2024-05-31 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1899,17,2,2024-06-03 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1900,62,2,2024-06-13 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1901,7,30,2024-06-12 22:28:10,5,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1902,88,6,2024-06-17 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1903,47,4,2024-06-22 22:28:10,4,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1904,65,8,2024-06-19 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1905,62,32,2024-06-25 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1906,65,1,2024-06-20 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1907,24,19,2024-06-20 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1908,41,4,2024-06-13 22:28:10,7,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1909,35,17,2024-06-08 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1910,27,4,2024-06-02 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1911,97,29,2024-06-09 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1912,68,23,2024-06-09 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1913,58,13,2024-06-17 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1914,2,2,2024-06-22 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1915,27,18,2024-05-27 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1916,68,18,2024-06-04 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1917,41,14,2024-05-29 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1918,2,14,2024-06-25 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1919,39,12,2024-06-05 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1920,76,14,2024-05-29 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1921,31,31,2024-05-30 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1922,11,25,2024-06-13 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1923,22,17,2024-05-27 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1924,81,14,2024-06-04 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1925,19,11,2024-06-22 22:28:10,7,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1926,13,7,2024-06-07 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1927,93,9,2024-06-10 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1928,74,23,2024-06-18 22:28:10,3,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1929,35,17,2024-06-11 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1930,95,32,2024-06-22 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1931,97,7,2024-06-22 22:28:10,1,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1932,96,10,2024-06-05 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1933,55,27,2024-06-10 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1934,12,9,2024-05-28 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1935,2,14,2024-06-24 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1936,86,1,2024-06-10 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1937,66,28,2024-06-17 22:28:10,10,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1938,4,28,2024-06-20 22:28:10,4,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1939,86,2,2024-06-07 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1940,57,26,2024-06-16 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1941,34,15,2024-06-19 22:28:10,7,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1942,87,32,2024-06-17 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1943,75,2,2024-06-23 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1944,97,1,2024-06-19 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1945,50,30,2024-06-21 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1946,71,20,2024-05-30 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1947,37,6,2024-06-03 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1948,44,12,2024-06-11 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1949,3,16,2024-06-13 22:28:10,7,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1950,45,21,2024-05-30 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1951,96,25,2024-06-25 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1952,26,6,2024-06-24 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1953,72,4,2024-06-15 22:28:10,6,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1954,77,15,2024-05-28 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1955,48,21,2024-05-31 22:28:10,4,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1956,3,15,2024-06-21 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1957,74,29,2024-06-18 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1958,4,14,2024-05-27 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1959,48,27,2024-06-05 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1960,96,26,2024-06-25 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1961,47,13,2024-06-09 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1962,83,28,2024-05-31 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1963,79,12,2024-06-13 22:28:10,1,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1964,86,9,2024-06-03 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1965,14,17,2024-06-19 22:28:10,6,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1966,16,31,2024-06-15 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1967,14,20,2024-06-06 22:28:10,4,3,2024-06-25 22:28:10,2024-06-25 22:28:10
